category,pub_year,source,title_t1_count,title_t2_count,title_t3_count,abstract_t1_count,abstract_t2_count,abstract_t3_count,total_t1_count,total_t2_count,total_t3_count,total_papers,title_t1_pct,title_t2_pct,title_t3_pct,abstract_t1_pct,abstract_t2_pct,abstract_t3_pct,total_t1_pct,total_t2_pct,total_t3_pct
Business & Management,2025,PubMed,7,2,18,23,7,87,23,7,88,268,2.6119402985074625,0.7462686567164178,6.7164179104477615,8.582089552238806,2.6119402985074625,32.46268656716418,8.582089552238806,2.6119402985074625,32.83582089552239
Computer Science & Mathematics,2010,OpenAlex,127,21,676,1337,121,3190,1373,124,3275,15581,0.8150953083884218,0.13477953918233748,4.338617547012387,8.580963994608819,0.7765868686220397,20.4736538091265,8.812014633207111,0.7958410885052306,21.01919003915025
Computer Science & Mathematics,2010,PubMed,15,4,141,281,29,824,285,30,837,3717,0.40355125100887806,0.10761366693570083,3.7933817594834545,7.559860102232983,0.7801990852838311,22.168415388754372,7.667473769168684,0.8071025020177561,22.518159806295397
Computer Science & Mathematics,2011,OpenAlex,120,12,629,1325,107,3065,1359,109,3141,15194,0.7897854416216928,0.07897854416216928,4.13979202316704,8.720547584572858,0.7042253521126761,20.172436488087403,8.944320126365671,0.7173884428063709,20.67263393444781
Computer Science & Mathematics,2011,PubMed,22,10,181,368,52,1096,375,57,1110,4627,0.4754700669980549,0.2161227577263886,3.911821914847633,7.9533174843311,1.1238383401772207,23.68705424681219,8.104603414739572,1.2318997190404148,23.98962610762913
Computer Science & Mathematics,2012,OpenAlex,142,30,896,1694,191,4128,1732,200,4223,19288,0.7362090418913314,0.1555371215263376,4.645375362919951,8.782662795520531,0.9902530070510162,21.40190792202406,8.979676482787227,1.0369141435089175,21.894442140190794
Computer Science & Mathematics,2012,PubMed,28,5,191,384,30,1013,390,30,1033,4435,0.6313416009019166,0.11273957158962795,4.306651634723789,8.658399098083427,0.6764374295377678,22.841037204058626,8.793686583990981,0.6764374295377678,23.291995490417136
Computer Science & Mathematics,2013,OpenAlex,178,33,1202,1899,216,5418,1931,218,5536,24501,0.7265009591445247,0.13468838006611977,4.905922207256847,7.7507040528958004,0.8815966695236929,22.113383127219297,7.88131096689931,0.8897596016489123,22.59499612260724
Computer Science & Mathematics,2013,PubMed,20,11,194,343,59,1109,348,61,1134,4551,0.43946385409800043,0.24170511975390024,4.262799384750604,7.536805097780707,1.2964183695891012,24.368270709734123,7.646671061305208,1.3403647549989013,24.917600527356626
Computer Science & Mathematics,2014,OpenAlex,187,41,1206,2046,219,5434,2092,223,5571,24722,0.7564112935846614,0.16584418736348192,4.878246096594126,8.276029447455707,0.8858506593317692,21.980422295930747,8.462098535717175,0.9020305800501578,22.534584580535554
Computer Science & Mathematics,2014,PubMed,27,8,221,412,61,1278,420,63,1308,5180,0.5212355212355213,0.15444015444015444,4.2664092664092665,7.953667953667953,1.1776061776061777,24.67181467181467,8.108108108108109,1.2162162162162162,25.25096525096525
Computer Science & Mathematics,2015,OpenAlex,182,30,1085,1673,190,4903,1713,197,5029,22097,0.8236412182649228,0.13576503597773454,4.910168801194732,7.571163506358329,0.8598452278589854,22.18853237996108,7.752183554328641,0.89152373625379,22.758745531067564
Computer Science & Mathematics,2015,PubMed,38,23,254,464,77,1610,474,82,1631,6387,0.5949585094723657,0.3601064662595898,3.9768279317363397,7.264756536715203,1.2055738218255831,25.207452638171286,7.42132456552372,1.2838578362298418,25.536245498669174
Computer Science & Mathematics,2016,OpenAlex,243,20,1140,1982,181,5642,2053,184,5755,25410,0.9563164108618655,0.07870916961826052,4.4864226682408495,7.800078709169618,0.7123179850452578,22.203856749311296,8.079496261314443,0.7241243604879969,22.648563557654466
Computer Science & Mathematics,2016,PubMed,20,8,214,276,60,1192,278,60,1219,4506,0.4438526409232135,0.17754105636928538,4.749223257878384,6.125166444740346,1.3315579227696404,26.45361739902353,6.1695517088326675,1.3315579227696404,27.052818464269862
Computer Science & Mathematics,2017,OpenAlex,217,43,1531,2250,252,6735,2300,261,6917,28592,0.758953553441522,0.15039171796306658,5.354644655847789,7.869334079462787,0.8813654168998322,23.55554001119194,8.044208170117516,0.9128427532176832,24.19208170117515
Computer Science & Mathematics,2017,PubMed,13,10,180,230,53,949,234,54,962,3863,0.3365260160497023,0.2588661661920787,4.659590991457416,5.95392182241781,1.3719906808180171,24.566399171628266,6.057468288894642,1.3978772974372249,24.902925187677972
Computer Science & Mathematics,2018,OpenAlex,287,78,1874,3022,387,8716,3099,406,8970,37085,0.7738978023459621,0.21032762572468652,5.0532560334367,8.148847242820548,1.0435486045570985,23.502763920722664,8.356478360523123,1.0947822569772145,24.18767695833895
Computer Science & Mathematics,2018,PubMed,37,18,234,295,77,1302,306,82,1336,5575,0.6636771300448431,0.3228699551569507,4.197309417040359,5.291479820627803,1.3811659192825112,23.3542600896861,5.488789237668161,1.4708520179372198,23.964125560538115
Computer Science & Mathematics,2019,OpenAlex,316,45,2037,3085,385,9457,3173,395,9666,39640,0.7971745711402624,0.11352169525731584,5.1387487386478305,7.782542885973765,0.9712411705348133,23.857214934409686,8.004540867810292,0.996468213925328,24.384460141271443
Computer Science & Mathematics,2019,PubMed,25,16,258,315,84,1476,319,85,1515,5593,0.44698730556052213,0.28607187555873415,4.612908993384588,5.632040050062578,1.5018773466833542,26.390130520293226,5.703558018952261,1.5197568389057752,27.087430716967635
Computer Science & Mathematics,2020,OpenAlex,363,68,2326,3600,494,10839,3688,503,11105,43789,0.8289753134348808,0.1552901413597022,5.311836305921578,8.221242777866587,1.1281372034072483,24.75279179702665,8.422206490214437,1.1486903103519148,25.360250291169017
Computer Science & Mathematics,2020,PubMed,26,18,309,342,107,1802,349,113,1842,6579,0.3951968384252926,0.27359781121751026,4.696762425900593,5.198358413132695,1.6263869889040887,27.39018087855297,5.304757561939504,1.7175862593099254,27.998176014591884
Computer Science & Mathematics,2021,OpenAlex,281,63,2146,2971,479,9883,3047,486,10095,37707,0.7452197204763041,0.16707773092529238,5.69125096135996,7.879173628238789,1.270321160527223,26.20998753547087,8.08072771633914,1.2888853528522557,26.77221736017185
Computer Science & Mathematics,2021,PubMed,22,17,453,411,131,2320,418,135,2372,7428,0.2961766289714593,0.22886375875067314,6.098546042003231,5.533117932148627,1.7635971997845987,31.233171782444803,5.627355950457727,1.817447495961228,31.93322563274098
Computer Science & Mathematics,2022,OpenAlex,403,111,3638,4437,783,16561,4525,817,16904,56075,0.7186803388319216,0.19794917521176997,6.4877396344181895,7.912617030762371,1.3963441818992421,29.533660276415514,8.069549710209541,1.456977262594739,30.145341061078913
Computer Science & Mathematics,2022,PubMed,38,21,492,441,159,2689,447,162,2754,8247,0.4607736146477507,0.25463805020007274,5.965805747544561,5.347399054201528,1.9279738086576939,32.605796047047406,5.42015278283012,1.9643506729719897,33.39396144052383
Computer Science & Mathematics,2023,OpenAlex,484,143,4639,4653,1045,20796,4770,1070,21265,63385,0.7635875995898083,0.22560542715153428,7.31876626962215,7.340853514238385,1.6486550445689043,32.80902421708606,7.525439772816912,1.6880965528121794,33.54894691172991
Computer Science & Mathematics,2023,PubMed,24,25,510,429,175,2878,438,185,2952,8586,0.2795248078266946,0.2911716748194736,5.93990216631726,4.996505939902166,2.038201723736315,33.519683205217795,5.101327742837177,2.1546703936641043,34.38155136268344
Computer Science & Mathematics,2024,OpenAlex,379,123,4179,3659,959,18373,3743,979,18732,54491,0.6955277018223193,0.225725349140225,7.669156374447156,6.714870345561652,1.759923657117689,33.71749463214109,6.869024242535464,1.7966269659209777,34.376319025160115
Computer Science & Mathematics,2024,PubMed,26,27,552,428,186,3378,436,190,3433,9674,0.26876162910895185,0.2790986148439115,5.706016125697746,4.424229894562746,1.9226793467025014,34.918337812693814,4.506925780442423,1.9640272896423405,35.4868720281166
Computer Science & Mathematics,2025,OpenAlex,224,102,2992,2290,743,13931,2338,760,14203,36878,0.6074082108574218,0.27658766744400454,8.113238245024133,6.209664298497749,2.0147513422636805,37.775909756494386,6.339823200824339,2.060849286837681,38.5134768696784
Computer Science & Mathematics,2025,PubMed,25,22,502,314,172,3355,321,175,3407,8676,0.2881512217611803,0.2535730751498386,5.7860765329645,3.6191793453204246,1.98248040571692,38.66989396035039,3.699861687413555,2.017058552328262,39.269248501613646
Engineering & Technology,2010,OpenAlex,208,80,3180,3053,598,19360,3118,614,19749,69473,0.2993968879996545,0.11515264923063635,4.5773178069177956,4.39451297626416,0.8607660529990069,27.866941113813997,4.488074503764052,0.8837965828451341,28.426870870697968
Engineering & Technology,2010,PubMed,21,13,349,332,79,2601,335,83,2650,11060,0.18987341772151897,0.11754068716094034,3.155515370705244,3.0018083182640143,0.7142857142857143,23.517179023508135,3.0289330922242312,0.7504520795660036,23.960216998191683
Engineering & Technology,2011,OpenAlex,198,98,3431,3217,729,20987,3258,748,21428,75449,0.26242892549934393,0.1298890641360389,4.547442643374995,4.2638073400575225,0.9662155893384936,27.816140704316823,4.318148683216477,0.9913981629975215,28.400641492928997
Engineering & Technology,2011,PubMed,38,24,518,537,139,3975,549,140,4054,16976,0.22384542884071632,0.1413760603204524,3.0513666352497646,3.1632893496701224,0.8188030160226201,23.41540999057493,3.233977379830349,0.824693685202639,23.880772855796415
Engineering & Technology,2012,OpenAlex,262,120,3919,3714,808,24764,3784,827,25272,88937,0.29459055286326274,0.13492697077706692,4.4064899872943775,4.175989745550221,0.9085082698989172,27.844429202694045,4.2546971451701765,0.9298717069386194,28.415620045650293
Engineering & Technology,2012,PubMed,42,39,566,557,133,4368,569,144,4460,18342,0.22898266274124962,0.21262675825973174,3.0858139788463634,3.0367462654018103,0.7251117653472904,23.81419692508996,3.1021698833278815,0.7850834151128557,24.315777995856504
Engineering & Technology,2013,OpenAlex,295,179,5287,4315,948,31496,4385,982,32150,109714,0.2688809085440327,0.16315146654027746,4.818892757533223,3.9329529503983087,0.8640647501686203,28.7073664254334,3.9967551998833333,0.8950544142042037,29.30346172776492
Engineering & Technology,2013,PubMed,58,42,764,711,201,5935,727,208,6049,24987,0.232120702765438,0.16808740545083445,3.0575899467723215,2.845479649417697,0.8044182975147076,23.75235122263577,2.909512946732301,0.8324328650898468,24.208588466002322
Engineering & Technology,2014,OpenAlex,336,168,6371,5186,1072,36332,5261,1105,37073,124299,0.2703159317452272,0.1351579658726136,5.125544051038222,4.172197684615322,0.8624365441395345,29.229519143355944,4.232536062237025,0.8889854302930835,29.82566231425836
Engineering & Technology,2014,PubMed,52,22,823,685,180,6640,705,184,6764,26364,0.19723865877712032,0.0834471248672432,3.121681080260962,2.5982400242755275,0.6827492034592627,25.185859505386134,2.674101046882112,0.6979214079805796,25.656197845546956
Engineering & Technology,2015,OpenAlex,308,144,5428,4494,1010,31311,4568,1045,31962,104309,0.295276534143746,0.13805136661266046,5.203769569260562,4.3083530663701115,0.9682769463804657,30.01754402784036,4.379296129768285,1.0018310979877094,30.641651247735098
Engineering & Technology,2015,PubMed,47,35,938,749,224,7595,761,231,7755,29092,0.16155644163343874,0.1203079884504331,3.2242540904716073,2.5745909528392685,0.769971126082772,26.106833493743984,2.6158394060222743,0.7940327237728586,26.656812869517392
Engineering & Technology,2016,OpenAlex,340,183,6288,5144,1275,36360,5216,1307,37065,115453,0.2944921309970291,0.1585060587425186,5.446372116792115,4.455492711319757,1.104345491238859,31.493334950152875,4.517855750825011,1.1320623976856383,32.10397304530848
Engineering & Technology,2016,PubMed,70,44,1153,896,244,8677,923,259,8859,32550,0.21505376344086022,0.13517665130568357,3.542242703533026,2.752688172043011,0.7496159754224271,26.657450076804917,2.835637480798771,0.7956989247311829,27.21658986175115
Engineering & Technology,2017,OpenAlex,395,175,7364,5697,1329,41835,5788,1362,42686,131657,0.30002202693362295,0.13292115117312409,5.593322041365062,4.327153132761645,1.0094411994804682,31.775750624729408,4.396272131371671,1.034506330844543,32.42212719414843
Engineering & Technology,2017,PubMed,50,47,1313,835,255,8540,853,267,8799,33367,0.1498486528606108,0.14085773368897414,3.935025624119639,2.5024725027722,0.764228129589115,25.59414990859232,2.5564180178020197,0.8001918062756617,26.370365930410284
Engineering & Technology,2018,OpenAlex,580,265,10589,7699,1937,59529,7824,1999,60784,179873,0.322449728419496,0.14732616901925247,5.886931334886281,4.280242170864999,1.0768709033595927,33.095017039800304,4.349735646817477,1.1113396674320215,33.79273153836318
Engineering & Technology,2018,PubMed,83,38,1662,989,402,10769,1011,410,11073,39221,0.21162132531042044,0.0968868718288672,4.237525815252034,2.521608322072359,1.0249611177685425,27.4572295453966,2.5777007215522296,1.0453583539430407,28.232324520027536
Engineering & Technology,2019,OpenAlex,632,257,12563,8743,2386,70315,8879,2440,71828,206811,0.3055930293843171,0.1242680515059644,6.0746285255619865,4.2275314175745,1.1537103925806655,33.999642185376985,4.29329194288505,1.1798211893951482,34.731228029456844
Engineering & Technology,2019,PubMed,74,67,1902,1120,458,12765,1136,476,13159,45179,0.16379291263640186,0.14829898846809358,4.209920538303194,2.4790278669293255,1.0137453241550278,28.25427742977932,2.5144425507426016,1.0535868434449633,29.126364018681244
Engineering & Technology,2020,OpenAlex,685,339,13742,9489,2773,77655,9636,2844,79084,218709,0.3132015600638291,0.15500048008998257,6.283234800579766,4.338641756854999,1.2678947825649607,35.506083425922114,4.405854354416142,1.300358009958438,36.1594630307852
Engineering & Technology,2020,PubMed,85,82,2514,1313,569,15864,1338,593,16315,54082,0.15716874375947637,0.15162161162678894,4.648496727192041,2.4277948300728522,1.052106061166377,29.333234717650974,2.474020931178581,1.096483118227876,30.167153581598317
Engineering & Technology,2021,OpenAlex,516,339,11130,7543,2365,62926,7646,2428,64143,172550,0.29904375543320777,0.19646479281367718,6.450304259634889,4.37148652564474,1.3706172124022022,36.46827006664735,4.431179368299044,1.407128368588815,37.17357287742683
Engineering & Technology,2021,PubMed,115,121,3155,1528,731,18823,1568,781,19467,61066,0.18832083319686896,0.19814626797235776,5.166541119444536,2.502210722824485,1.197065470147054,30.824026463170995,2.567713621327744,1.2789440932761276,31.878623129073464
Engineering & Technology,2022,OpenAlex,793,451,16934,10402,3638,94916,10561,3715,96660,247623,0.3202448883988967,0.18213170828234856,6.838621614308849,4.200740642024368,1.4691688574970823,38.33084971912948,4.264951155587324,1.5002645150087028,39.035146169782294
Engineering & Technology,2022,PubMed,105,131,3406,1705,721,20061,1733,765,20652,62173,0.16888359898991523,0.21070239493027518,5.478262268187155,2.7423479645505284,1.1596673797307513,32.26641789844466,2.7873835909478393,1.2304376497836682,33.216991298473616
Engineering & Technology,2023,OpenAlex,1026,501,19742,11496,4392,112047,11717,4495,113983,278029,0.36902625265709693,0.18019702980624325,7.100698128612483,4.1348204683684076,1.5796913271637132,40.30047225289448,4.214308579320862,1.6167378223134996,40.99680249182639
Engineering & Technology,2023,PubMed,116,120,3311,1487,734,19999,1513,792,20621,59321,0.1955462652349084,0.20228923989818107,5.58149727752398,2.5067008310716274,1.237335850710541,33.71318757269769,2.5505301663829,1.3351089833279952,34.7617201328366
Engineering & Technology,2024,OpenAlex,692,400,17482,8119,4029,96605,8258,4120,98394,229580,0.30141998431919154,0.17423120480878126,7.614774806167785,3.5364578796062376,1.7549438104364494,42.07901385138078,3.597003223277289,1.794581409530447,42.85826291488806
Engineering & Technology,2024,PubMed,98,157,3429,1172,758,20984,1203,817,21611,59800,0.16387959866220736,0.2625418060200669,5.734113712374582,1.959866220735786,1.2675585284280937,35.09030100334448,2.0117056856187294,1.366220735785953,36.13879598662207
Engineering & Technology,2025,OpenAlex,456,280,12976,4883,2776,70947,4976,2851,72085,148826,0.306398075605069,0.18813916923118273,8.718906642656526,3.2810127262709474,1.8652654778062974,47.671105855159716,3.343501807479876,1.9156598981360784,48.4357571929636
Engineering & Technology,2025,PubMed,66,125,3375,766,664,19821,784,720,20497,50806,0.1299059166240208,0.24603393300003934,6.642916191001063,1.5076959414242412,1.306932252096209,39.01310868795024,1.5431248277762468,1.4171554540802267,40.343660197614454
Life & Earth Sciences,2010,OpenAlex,57,107,989,1291,622,6234,1305,634,6371,23727,0.2402326463522569,0.45096303788932435,4.168247144603194,5.441058709487082,2.6214860707211196,26.273865216841575,5.500063219117461,2.6720613646900158,26.851266489653135
Life & Earth Sciences,2010,PubMed,106,191,1913,1543,1017,11706,1576,1057,12031,42448,0.2497173011684885,0.44996230682246513,4.506690539012439,3.635035808518658,2.395872597059932,27.577271013946476,3.7127779871843196,2.4901055408970976,28.342913682623443
Life & Earth Sciences,2011,OpenAlex,57,130,1030,1283,615,6502,1296,644,6646,24729,0.23049860487686522,0.5256985725261838,4.165150228476687,5.188240527316106,2.4869586315661776,26.293016296655747,5.240810384568725,2.604229851591249,26.87532856160783
Life & Earth Sciences,2011,PubMed,127,270,2613,2075,1289,15964,2125,1345,16349,57602,0.22047845560918022,0.4687337245234541,4.536300822888093,3.602305475504323,2.237769521891601,27.714315475157115,3.68910801708274,2.3349883684594284,28.38269504531093
Life & Earth Sciences,2012,OpenAlex,73,136,1216,1542,749,7774,1560,780,7959,29674,0.24600660510884947,0.4583136752712813,4.0978634494843975,5.1964682887376155,2.5240951674866885,26.19801846734515,5.257127451641167,2.6285637258205834,26.82145986385388
Life & Earth Sciences,2012,PubMed,144,251,2810,2259,1364,17482,2307,1420,17907,62152,0.2316900501995109,0.40384862916720304,4.521173896254345,3.634637662504827,2.1946196421675888,28.127815677693395,3.711867679237997,2.284721328356288,28.81162311751834
Life & Earth Sciences,2013,OpenAlex,102,155,1627,1852,848,9545,1889,895,9781,38224,0.2668480535789033,0.40550439514441194,4.256488070322311,4.845123482628715,2.218501465048137,24.971222268731687,4.941921305985768,2.341460862285475,25.588635412306402
Life & Earth Sciences,2013,PubMed,138,343,3037,2444,1630,18823,2491,1698,19252,66951,0.2061208943854461,0.5123149766246957,4.536153306149273,3.650430912159639,2.4346163612193994,28.11459126824095,3.7206315066242475,2.5361831787426627,28.755358396439185
Life & Earth Sciences,2014,OpenAlex,122,186,1714,1979,963,10387,2006,994,10617,42936,0.28414384199739146,0.43320290665176076,3.991988075274828,4.609185764859325,2.242873113471213,24.191820383827093,4.672070057760388,2.315073597913173,24.727501397428732
Life & Earth Sciences,2014,PubMed,156,345,3217,2459,1653,19918,2516,1735,20403,69315,0.22505951092837045,0.49772776455312706,4.641131068311332,3.547572675467071,2.3847652023371566,28.735482940200534,3.629805958306283,2.5030657144918127,29.435187188920146
Life & Earth Sciences,2015,OpenAlex,106,149,1571,1667,825,9706,1691,858,9940,35209,0.30105938822460165,0.4231872532591099,4.461927348121219,4.734584907268028,2.3431508989178904,27.566815302905507,4.80274929705473,2.436876934874606,28.231418103325858
Life & Earth Sciences,2015,PubMed,143,364,3512,2565,1753,21515,2627,1822,22107,72831,0.1963449629965262,0.49978717853661214,4.8221224478587414,3.5218519586439836,2.4069420988315415,29.540992159931896,3.6069805439991214,2.5016819760816134,30.35383284590353
